date,open,high,low,close,volatility,volume,marketcap,google_trends,gold,silver,platinum,palladium,oil,usd_eur,usd_jpy,usd_gbp,usd_cny,usd_chf,SP500,Dow_Jones,Nasdaq,Russel_2000,FTSE_100,Nikkei,SSE,Eurostoxx,VIX,NVDA,GOOG,num_of_TXN,TXN_per_block,est_TXN_vol,cost_per_TXN,total_TXN_fees,usd_trade_vol,hash_rate,avg_block_size,difficulty,num_unique_addr,miners_revenue
7/7/11,14.78,15.9,14.5,14.78,0.09217046,825452.25,109846750,1.045942181,1527.5,35.86,1734,779,98.7,1.424699903,0.012356358,1.598499894,0.15448311,1.185677052,1353.219971,12719.49023,22.95893097,858.1099854,6054.600098,10071.13965,2794.26709,2844.51001,15.94999981,14.55835342,271.5339355,9392,61,1041229,11.78955494,240.2001508,1312709.668,10.56700187,0.029699943,1563027.996,20579,110727.5
8/7/11,14.78,15.64,13.9,14.31,0.117942895,500143.38,105856903.3,0.572307986,1541.5,36.28,1740,776,96.2,1.424199939,0.012303149,1.596500039,0.154547557,1.178411484,1343.800049,12657.2002,22.59379768,852.5700073,5990.600098,10137.73047,2797.772949,2790.090088,15.94999981,14.28069973,264.2761536,8211,52,780059,14.02723686,203.4942742,699954.8257,11.42168584,0.022287576,1563027.996,19803,115177.6419
9/7/11,14.31,14.7,14.02,14.38,0.047362612,171329.27,101625750,0.611777502,1541.5,36.28,1740,776,96.2,1.424199939,0.012303149,1.596500039,0.154547557,1.178411484,1343.800049,12657.2002,22.59379768,852.5700073,5990.600098,10137.73047,2797.772949,2790.090088,15.94999981,14.28069973,264.2761536,8397,54,763944,14.1354055,202.5922641,246364.949,12.27636981,0.021630444,1563027.996,20921,118695
10/7/11,14.38,15.68,14.35,14.9,0.088636073,682903.16,106345680,0.710451293,1541.5,36.28,1740,776,96.2,1.424199939,0.012303149,1.596500039,0.154547557,1.178411484,1343.800049,12657.2002,22.59379768,852.5700073,5990.600098,10137.73047,2797.772949,2790.090088,15.94999981,14.28069973,264.2761536,8057,53,814691,14.03551694,200.6544322,550092.9019,11.18859021,0.025159246,1563027.996,25941,113084.16
11/7/11,14.9,15.2,13.8,14.21,0.096626836,706457.52,103202761,0.572307986,1555.5,36.36,1731,770,95.16,1.405599833,0.012382368,1.595100045,0.154538006,1.194457769,1319.48999,12505.75977,21.48948669,833.539978,5929.200195,10069.53027,2802.691895,2709.149902,18.38999939,13.78092289,261.9363708,9867,49,1042605,11.49659002,209.3189726,933281.06,11.57708293,0.025683947,1563027.996,20304,113436.8537
12/7/11,14.21,14.64,13.9,14.01,0.051868668,372986.55,99505800.37,0.513103711,1550.5,34.91,1723,757,97.41,1.397500038,0.012475049,1.580500007,0.154444918,1.198753238,1313.640015,12446.87988,21.29355812,829.7700195,5869,9925.919922,2754.582031,2693.530029,19.87000084,13.59581661,265.2796021,8795,53,830828,12.00486806,178.281072,455700.6471,11.18859021,0.025362452,1563027.996,20971,105582.8146
13/7/11,14.01,14.15,13.91,13.95,0.017106618,145032.07,96305607.5,0.53283847,1579,36.75,1750,778,98.04,1.407299995,0.012589701,1.594500184,0.154492646,1.204529047,1317.719971,12491.61035,21.21341515,836.9799805,5906.399902,9963.139648,2795.476074,2715.050049,19.90999985,13.56805134,267.3908691,9575,53,783567,13.54409922,221.34208,175243.2102,14.21883339,0.020311449,1563027.996,24854,129684.75
14/7/11,13.95,14.07,13.7,13.99,0.026649038,245982.11,96073875,0.710451293,1590.5,39.4,1777,788,95.75,1.42019999,0.012658228,1.612100124,0.154702961,1.226241589,1308.869995,12437.12012,20.96405411,823.3200073,5847,9936.120117,2810.444092,2695.290039,20.79999924,13.03125477,262.7609863,8419,60,708563,12.91927782,201.9817129,217006.452,11.96557564,0.022856496,1563027.996,25498,108767.4
15/7/11,13.99,14.09,13.5,13.81,0.04277564,344982.1,97551740,0.513103711,1587,38.17,1760,777,97.24,1.414600015,0.012637433,1.611100078,0.154643163,1.224889755,1316.140015,12479.73047,21.09763718,828.7800293,5843.700195,9974.469727,2820.168945,2675.379883,19.53000069,13.04976177,296.8790894,8630,59,712134,13.36047509,199.2411503,300478.643,12.50946544,0.020986054,1563027.996,21025,115300.9
16/7/11,13.81,13.81,13.5,13.72,0.022703282,235142.97,96299475,0.572307986,1587,38.17,1760,777,97.24,1.414600015,0.012637433,1.611100078,0.154643163,1.224889755,1316.140015,12479.73047,21.09763718,828.7800293,5843.700195,9974.469727,2820.168945,2675.379883,19.53000069,13.04976177,296.8790894,7821,55,611225,14.35600307,189.5067884,407703.3047,12.35406836,0.020028738,1563027.996,21029,112278.3
17/7/11,13.72,13.75,13.02,13.16,0.054552187,458510.19,95461272,0.53283847,1587,38.17,1760,777,97.24,1.414600015,0.012637433,1.611100078,0.154643163,1.224889755,1316.140015,12479.73047,21.09763718,828.7800293,5843.700195,9974.469727,2820.168945,2675.379883,19.53000069,13.04976177,296.8790894,9110,59,654844,12.96701647,173.8636993,501222.9504,13.13105379,0.021926293,1563027.996,22354,118129.52
18/7/11,13.16,13.92,12.51,13.48,0.10679833,988903.24,93720371.09,0.513103711,1599,40.33,1765,786,95.94,1.404499888,0.012637433,1.60739994,0.154607296,1.223241568,1305.439941,12385.16016,20.27831268,815.9699707,5752.799805,9974.469727,2816.687988,2622.360107,20.95000076,12.77210808,295.54776,8185,55,2566237,12.8119934,143.1081394,622348.6531,11.8878771,0.026234995,1563027.996,19515,104866.166
19/7/11,13.48,14.7,13.44,13.85,0.089612159,948485.72,100754535,0.651247018,1601,40.32,1773,792,97.49,1.415999889,0.012651822,1.611700177,0.154597729,1.220703125,1326.72998,12587.41992,20.80374908,834.6199951,5790,9889.719727,2796.98291,2657.449951,19.20999908,13.16082573,299.3281555,9863,44,1159599,12.24677076,251.1746499,1463548.752,12.74256107,0.025748968,1563027.996,23514,120789.9
20/7/11,13.85,14,13.4,13.69,0.043802623,317332.3,96331248,0.592042744,1586,38.59,1764,789,98.11,1.420699954,0.012634238,1.613899946,0.154817939,1.218917608,1325.839966,12571.91016,20.83046532,832.3400269,5853.799805,10005.90039,2794.205078,2705.75,19.09000015,12.99423122,295.7514343,8545,60,787825,11.76599649,161.5297582,274899.3539,12.01984874,0.025551463,1690895.803,21109,100540.44
21/7/11,13.69,13.78,13.4,13.61,0.027963559,341665.52,95745607.16,0.493368953,1601,39.78,1780,799,98.96,1.422199965,0.012688746,1.61710012,0.154952273,1.216397047,1343.800049,12724.41016,21.23122406,841.2600098,5899.899902,10010.38965,2765.894043,2763.340088,17.55999947,13.60507393,301.5338135,8608,49,788316,12.56411769,130.4763544,493514.4467,13.02850737,0.023566486,1690895.803,22713,108151.9251
22/7/11,13.61,13.81,13.45,13.7,0.026413861,207044.15,95845270.29,0.414429921,1602,39.67,1793,807,99.53,1.439099908,0.012722647,1.63079989,0.155050784,1.218769073,1345.02002,12681.16016,21.55183029,841.8200073,5935,10132.11035,2770.790039,2772.600098,17.52000046,13.88272858,307.1174927,8437,46,799642,11.83080039,164.1826054,291788.1427,12.01984874,0.023607821,1690895.803,21044,99816.4629
23/7/11,13.7,13.76,13.51,13.68,0.018335681,306380.16,95816232,0.453899437,1602,39.67,1793,807,99.53,1.439099908,0.012722647,1.63079989,0.155050784,1.218769073,1345.02002,12681.16016,21.55183029,841.8200073,5935,10132.11035,2770.790039,2772.600098,17.52000046,13.88272858,307.1174927,8034,46,749923,12.57720687,136.6085395,243135.3301,12.18795851,0.023387297,1690895.803,19698,101045.28
24/7/11,13.68,14.1,13.6,13.98,0.036105005,369041.82,96352250.11,0.473634195,1602,39.67,1793,807,99.53,1.439099908,0.012722647,1.63079989,0.155050784,1.218769073,1345.02002,12681.16016,21.55183029,841.8200073,5935,10132.11035,2770.790039,2772.600098,17.52000046,13.88272858,307.1174927,7866,46,579072,15.65240925,110.5017133,311925.4164,14.79365999,0.018473793,1690895.803,20708,123121.8512
25/7/11,13.98,14.72,13.76,14.05,0.067441281,448277.2,101705310,0.53283847,1613.5,40.78,1791,802.5,98.97,1.437999964,0.012758357,1.627799869,0.155031547,1.242853642,1337.430054,12592.7998,21.49839592,831.4000244,5925.299805,10050.00977,2688.746094,2742.699951,19.35000038,13.66060352,307.4900818,9555,45,1017419,12.12975758,194.5341072,663203.1026,13.19661715,0.026583167,1690895.803,22766,115899.8337
26/7/11,14.05,14.05,13.77,13.88,0.020130083,233585.08,99481680,0.473634195,1612.75,40.34,1787,812,99.61,1.447100163,0.012820513,1.640200019,0.155110911,1.246416569,1331.939941,12501.2998,21.6319828,824.8300171,5929.700195,10097.71973,2703.025879,2739.649902,20.22999954,13.32741833,309.2486267,8401,44,889346,14.49770265,124.0464884,317893.7978,14.20527578,0.021576407,1690895.803,21078,121795.2
27/7/11,13.88,14.13,13.85,13.94,0.020014964,160645.54,97743568.5,0.552573228,1625,40.81,1814,842,97.4,1.444600105,0.012846866,1.638700008,0.155216843,1.248751163,1304.890015,12302.5498,20.92842484,800.5300293,5856.600098,10047.19043,2723.491943,2693.709961,22.97999954,12.82763958,301.6480713,8329,45,877234,15.28360788,129.6940046,202130.4026,15.12987953,0.020169205,1690895.803,20882,127297.17
28/7/11,13.94,13.94,13.31,13.49,0.046246773,445690.58,96961200,0.453899437,1613.5,40.19,1790,829,97.48,1.425999999,0.012828737,1.632200003,0.155187935,1.248751163,1300.670044,12240.11035,21.37371445,799.3400269,5873.200195,9901.349609,2708.7771,2692.76001,23.73999977,12.79987431,303.4960632,7818,59,1298118,14.96520849,104.3979677,340784.7776,14.03716601,0.021008743,1690895.803,22225,116998
29/7/11,13.49,13.7,13.33,13.5,0.027378699,98020.73,95687130,0.414429921,1628.5,39.63,1779,824,95.68,1.425999999,0.012894906,1.627300024,0.155178294,1.248283625,1292.280029,12143.24023,21.43605804,797.0300293,5815.200195,9833.030273,2701.729004,2670.370117,25.25,12.79987431,299.8944702,7460,50,1124147,14.90252011,91.85900034,267373.2375,13.53283669,0.018665426,1690895.803,20440,111172.8
30/7/11,13.5,13.63,13.45,13.53,0.01329414,82590.44,95792010,0.434164679,1628.5,39.63,1779,824,95.68,1.425999999,0.012894906,1.627300024,0.155178294,1.248283625,1292.280029,12143.24023,21.43605804,797.0300293,5815.200195,9833.030273,2701.729004,2670.370117,25.25,12.79987431,299.8944702,6854,62,687360,15.31409396,91.16017759,86919.73407,12.77634272,0.017664414,1690895.803,18672,104962.8
31/7/11,13.53,14.9,12.83,13.35,0.149575034,618135.5,103552070,0.552573228,1628.5,39.63,1779,824,95.68,1.425999999,0.012894906,1.627300024,0.155178294,1.248283625,1292.280029,12143.24023,21.43605804,797.0300293,5815.200195,9833.030273,2701.729004,2670.370117,25.25,12.79987431,299.8944702,7429,52,797357,16.85941034,91.30624167,701179.9118,14.1212209,0.018045789,1690895.803,20480,125248.5594
1/8/11,13.35,13.55,12.85,13.09,0.053042736,286373.02,94289725.86,0.493368953,1623,39.31,1798,842,94.98,1.441500068,0.01285347,1.642299771,0.155281916,1.248283625,1286.939941,12132.49023,21.54292107,792.8499756,5774.399902,9965.009766,2703.782959,2670.370117,23.65999985,13.48475361,301.42453,8032,57,784067,14.77318547,100.9987025,135324.3395,16.43111687,0.019052882,1888786.705,21414,118658.2257
2/8/11,13.09,13.1,11.5,12.05,0.130265195,709463.16,93692027.5,0.473634195,1637.75,39.73,1793,824,93.78,1.416999936,0.012911556,1.627900243,0.155233711,1.283532262,1254.050049,11866.62012,20.82155991,767.0100098,5718.399902,9844.589844,2679.259033,2544.889893,24.79000092,13.34592819,294.2859497,8813,52,1163645,11.22791898,106.0583059,652208.5103,13.80213817,0.025935342,1888786.705,19473,98951.65
3/8/11,12.05,12.16,8.7,9.26,0.334828851,943628.17,91358090,0.572307986,1669.25,41.04,1782,808,91.87,1.429999948,0.012944984,1.639799953,0.155233711,1.28882587,1260.339966,11896.44043,20.91952515,772.7800293,5584.5,9637.139648,2678.485107,2497.830078,23.37999916,13.70687866,298.6426086,8054,55,1241578,12.94222746,98.12744492,1260186.177,14.92884333,0.021000298,1888786.705,15703,104236.7
4/8/11,9.26,11.15,9.27,10.75,0.184656118,529876.35,80190145.22,0.53283847,1679.5,41.62,1753,782.5,86.75,1.422899961,0.012583365,1.633399963,0.155313268,1.28998971,1200.069946,11383.67969,19.95770454,726.7999878,5393.100098,9659.179688,2684.039063,2412.290039,31.65999985,12.4019022,286.894043,8251,64,957933,9.269761523,99.3810174,797232.9522,12.48764882,0.025757739,1888786.705,15681,76484.80233
5/8/11,10.75,10.99,9.5,9.8,0.14569397,315866.93,80705047.5,0.690716535,1658.75,39.24,1709,742,86.89,1.415500045,0.01261034,1.629399776,0.155156627,1.303271174,1199.380005,11444.61035,20.2961216,714.6300049,5247,9299.879883,2626.423096,2375.149902,32,11.98542118,287.6491089,7308,50,1354022,10.91465517,73.80849769,298068.8428,12.9571093,0.021712386,1888786.705,18013,79764.3
6/8/11,9.8,9.95,5.74,6.55,0.550113341,801213.08,76930150,0.690716535,1658.75,39.24,1709,742,86.89,1.415500045,0.01261034,1.629399776,0.155156627,1.303271174,1199.380005,11444.61035,20.2961216,714.6300049,5247,9299.879883,2626.423096,2375.149902,32,11.98542118,287.6491089,7080,60,750464,9.643644068,81.8374942,808869.7757,11.64261995,0.024575564,1888786.705,18171,68277
7/8/11,6.55,9.47,6.01,7.9,0.454704159,693796.98,68600980,0.690716535,1658.75,39.24,1709,742,86.89,1.415500045,0.01261034,1.629399776,0.155156627,1.303271174,1199.380005,11444.61035,20.2961216,714.6300049,5247,9299.879883,2626.423096,2375.149902,32,11.98542118,287.6491089,6725,51,1277865,9.431315985,224.6666463,1020588.344,12.11208044,0.02121708,1888786.705,17200,63425.6
8/8/11,7.9,8.16,7.06,7.8,0.144799117,263570.19,62288229.5,0.53283847,1693,39.86,1725,733,81.27,1.422500014,0.012804097,1.642099977,0.155508906,1.311991572,1119.459961,10809.84961,18.16765785,650.960022,5069,9097.55957,2526.815918,2286.909912,48,11.04139614,271.2458191,7110,57,1522290,8.074770745,71.27716995,619865.163,12.11208044,0.027403499,1888786.705,18130,57411.62
9/8/11,7.8,12.1,7.67,9.99,0.455888837,1112123.77,84859720,0.473634195,1736,38.36,1734,735,79.32,1.426699996,0.012944984,1.636400104,0.155436397,1.349345565,1172.530029,11239.76953,20.14472771,696.1599731,5164.899902,8944.480469,2526.070068,2294.23999,35.06000137,11.96691132,284.8523254,8638,61,838551,9.330643668,134.0729162,1306372.617,12.48764882,0.027816493,1888786.705,20864,80598.1
10/8/11,9.99,10.4,9.5,9.98,0.090514008,242598.48,75130050,0.453899437,1772,38.31,1754,741,83.05,1.436699867,0.012978585,1.625399947,0.155843347,1.378739834,1120.76001,10719.94043,19.12056732,660.210022,5007.200195,9038.740234,2549.176025,2153.77002,42.99000168,11.42085743,272.7311401,8382,58,641011,10.60681222,100.9117183,323752.0195,15.586088,0.020318008,1888786.705,16769,88906.3
11/8/11,9.98,10.5,8.45,9.46,0.217208816,550577.88,73767809.18,0.394695163,1760,39.18,1780,732,85.48,1.414299846,0.01303781,1.616799951,0.156271979,1.348799586,1172.640015,11143.30957,20.96405411,695.8900146,5162.799805,8981.94043,2581.508057,2215.449951,39,12.41115856,279.2487488,8116,68,580148,8.739686077,94.14537158,408626.9637,12.67543301,0.023144567,1888786.705,16032,70931.2922
12/8/11,9.46,9.8,8.91,9.46,0.095208144,387476.18,69613745.65,0.374960405,1736,38.29,1800,747,85.19,1.424999952,0.012990386,1.628100038,0.156318381,1.301066875,1178.810059,11269.01953,20.45642471,697.5,5320,8963.719727,2593.173096,2307.330078,36.36000061,11.92063618,280.063446,7064,63,553232,9.603838437,62.46270933,678838.9159,12.86321721,0.020525118,1888786.705,14031,67841.51472
13/8/11,9.46,10.25,9.28,10.13,0.099416159,291543.08,70767075,0.394695163,1736,38.29,1800,747,85.19,1.424999952,0.012990386,1.628100038,0.156318381,1.301066875,1178.810059,11269.01953,20.45642471,697.5,5320,8963.719727,2593.173096,2307.330078,36.36000061,11.92063618,280.063446,7386,47,450891,8.716531275,68.31961458,251467.598,12.01818834,0.022587188,1888786.705,15861,64380.3
14/8/11,10.13,11.24,9.62,10.8,0.15563458,468353.91,79215586,0.434164679,1736,38.29,1800,747,85.19,1.424999952,0.012990386,1.628100038,0.156318381,1.301066875,1178.810059,11269.01953,20.45642471,697.5,5320,8963.719727,2593.173096,2307.330078,36.36000061,11.92063618,280.063446,7621,57,631248,9.083737042,109.9070481,555156.5949,11.54872786,0.026830464,1888786.705,19243,69227.16
15/8/11,10.8,11.89,10.72,11.15,0.103586555,431203.74,83881572,0.414429921,1739,39.18,1790,752,87.88,1.430899978,0.012987013,1.631100059,0.15637216,1.268713474,1204.48999,11482.90039,21.0352993,718.6300049,5350.600098,9086.410156,2626.77002,2324.47998,31.87000084,12.37413788,276.8145752,8347,49,794343,10.19773691,110.139909,465471.5704,13.42656978,0.025391419,1888786.705,16500,85120.51
16/8/11,11.15,11.32,10.81,10.96,0.046099441,169357.89,80360439,0.414429921,1782.5,39.36,1811,749,86.65,1.43599999,0.013012362,1.637699842,0.156433329,1.281229973,1192.76001,11405.92969,20.45642471,704.7600098,5357.600098,9107.429688,2608.166016,2323.669922,32.84999847,12.02244186,267.7584839,9259,50,618632,8.307313965,108.9966306,197912.7512,12.67543301,0.027806791,1888786.705,16666,76917.42
17/8/11,10.96,11.1,10.66,10.95,0.04044669,249104.68,79868400,0.552573228,1790,40.02,1841,778,87.58,1.447700143,0.01303781,1.644899964,0.15625976,1.267748475,1193.890015,11410.20996,20.3673687,704.0300293,5331.600098,9057.259766,2601.260986,2331.120117,31.57999992,11.85584927,264.8523865,8128,45,712430,8.976882382,90.38717247,209621.6487,11.57928193,0.026488001,1805700.836,16997,72964.1
18/8/11,10.95,11.05,10.81,10.83,0.021958796,89515.28,82575753,0.53283847,1824,40.32,1836,766,82.38,1.436900139,0.013046314,1.649700165,0.15639174,1.256913066,1140.650024,10990.58008,19.24524879,662.5100098,5092.200195,8943.759766,2559.471924,2206.610107,42.66999817,11.0506525,250.8087311,7457,43,1016465,12.37267266,71.35690937,227917.6117,14.18237632,0.019780539,1805700.836,18383,92263.02
19/8/11,10.83,11.81,10.83,11.65,0.086626569,384289.87,83646096.5,0.453899437,1848,41.98,1855,750,82.33,1.438499928,0.013065064,1.651000023,0.156171903,1.265182137,1123.530029,10817.65039,18.88011742,651.7000122,5040.799805,8719.240234,2534.35791,2159.070068,43.04999924,10.85629368,243.8738403,7787,55,651408,10.24787081,87.54981748,374136.2514,12.11785318,0.0250083,1805700.836,20161,79800.17
20/8/11,11.65,11.69,11.4,11.45,0.02512042,113880.29,83646640.2,0.513103711,1848,41.98,1855,750,82.33,1.438499928,0.013065064,1.651000023,0.156171903,1.265182137,1123.530029,10817.65039,18.88011742,651.7000122,5040.799805,8719.240234,2534.35791,2159.070068,43.04999924,10.85629368,243.8738403,7125,55,550394,12.01491761,72.01472607,154262.6194,13.01547194,0.02098148,1805700.836,19019,85606.288
21/8/11,11.45,11.51,11.31,11.31,0.017528933,99220.98,82255968.5,0.53283847,1848,41.98,1855,750,82.33,1.438499928,0.013065064,1.651000023,0.156171903,1.265182137,1123.530029,10817.65039,18.88011742,651.7000122,5040.799805,8719.240234,2534.35791,2159.070068,43.04999924,10.85629368,243.8738403,7355,48,474112,11.43242012,64.55652125,130225.8231,13.01547194,0.020035382,1805700.836,18708,84085.45
22/8/11,11.31,11.5,10.51,10.9,0.09001985,407895.13,81725530.95,0.453899437,1877.5,43.49,1887,756,84.42,1.441300035,0.013020833,1.649399877,0.156257316,1.271940947,1123.819946,10854.65039,18.68418694,651.3400269,5095.299805,8628.129883,2515.863037,2183.389893,42.43999863,11.0506525,247.4754181,7924,53,648910,12.78259806,83.15844112,358469.7226,15.79809008,0.019257768,1805700.836,21602,101289.307
23/8/11,10.9,11.3,10.81,10.94,0.044331094,141019.11,81745030.5,0.453899437,1876,42.88,1886,762,85.35,1.446200013,0.013022529,1.652400017,0.156281739,1.268230796,1162.349976,11176.75977,19.91317368,683.0700073,5129.399902,8733.009766,2554.019043,2199.97998,36.27000046,12.24456406,257.7337036,7425,47,546621,13.16127273,62.69763708,217915.1273,15.25951882,0.018519368,1805700.836,21892,97722.45
24/8/11,10.94,11.08,10.83,10.85,0.02282162,85516.17,81179400,0.611777502,1770,42.08,1862,759,84.99,1.44329989,0.013024225,1.651200175,0.156504318,1.267105937,1177.599976,11320.70996,20.52766991,692.5700073,5205.899902,8639.610352,2541.091064,2238.699951,35.90000153,12.06871891,259.9542542,7333,62,744776,10.19672712,108.588794,118411.1181,11.75880568,0.0232911,1805700.836,17886,74772.6
25/8/11,10.85,10.89,9.1,9.66,0.179570523,555232.04,78155789.8,0.394695163,1729,39,1800,746,85.15,1.442399979,0.012990386,1.636600256,0.156406403,1.25912869,1159.27002,11149.82031,19.80630493,674.4199829,5131.100098,8772.360352,2615.260986,2216.699951,39.75999832,11.55042934,258.3397522,7082,50,1445247,9.91884344,75.1268777,427150.5619,11.48952006,0.022475459,1805700.836,18626,70245.24924
26/8/11,9.66,9.89,7.64,8.18,0.258126542,718309.63,73491530,0.403015188,1788,41.06,1812,747,85.37,1.44020009,0.012916559,1.631800294,0.15637216,1.258494854,1176.800049,11284.54004,20.24268913,691.789978,5129.899902,8797.780273,2612.187988,2190.439941,35.59000015,12.04095459,261.7277222,7479,48,834111,10.61124482,52.38289633,608901.5486,13.82332882,0.020762134,1805700.836,19914,79361.5
27/8/11,8.18,9.11,8.12,8.59,0.115042557,189777.37,65060431.5,0.480518108,1788,41.06,1812,747,85.37,1.44020009,0.012916559,1.631800294,0.15637216,1.258494854,1176.800049,11284.54004,20.24268913,691.789978,5129.899902,8797.780273,2612.187988,2190.439941,35.59000015,12.04095459,261.7277222,6988,56,10297260,8.545513738,46.24159458,621389.9273,11.75880568,0.024780594,1805700.836,16681,59716.05
28/8/11,8.59,9.48,8.45,9.07,0.115017875,216706.8,67756878,0.41076548,1788,41.06,1812,747,85.37,1.44020009,0.012916559,1.631800294,0.15637216,1.258494854,1176.800049,11284.54004,20.24268913,691.789978,5129.899902,8797.780273,2612.187988,2190.439941,35.59000015,12.04095459,261.7277222,5453,42,370701,9.916361636,40.28040804,209585.7419,10.2328538,0.019861748,1805700.836,16239,54073.92
29/8/11,9.07,9.27,8.65,8.97,0.069224059,193411.57,67823996.96,0.372014019,1788,41.06,1812,747,87.27,1.448699832,0.013031014,1.631800294,0.156536162,1.226542354,1210.079956,11539.25,20.88389969,724.6500244,5129.899902,8851.349609,2576.413086,2239.300049,32.27999878,12.36487961,267.7982178,7807,44,390351,7.596295696,50.7525384,210157.7512,11.22023443,0.024988411,1805700.836,17103,59304.2805
30/8/11,8.97,9,8.55,8.79,0.051293294,103338.65,65528572.52,0.372014019,1825,40.9,1840,767,88.9,1.44020009,0.013005593,1.6322999,0.156619519,1.217433691,1212.920044,11559.9502,20.86608696,728.0800171,5268.700195,8953.900391,2566.594971,2239.139893,32.88999939,12.66104698,268.6029968,7846,52,449115,9.044182265,48.87953315,159144.9525,13.91309069,0.020247189,1805700.836,14933,70960.65405
31/8/11,8.79,8.79,8.01,8.2,0.092923951,164091.75,64520100,0.372014019,1813.5,41.35,1845,783,88.81,1.445000052,0.013056535,1.628600121,0.156575382,1.235330462,1218.890015,11613.53027,21.09763718,726.8099976,5394.5,8955.200195,2567.340088,2302.080078,31.62000084,12.31860733,268.7321472,7280,47,445986,9.346153846,90.90193293,128105.5209,13.34442098,0.01889208,1777774.482,14550,68040
1/9/11,8.2,8.36,8.1,8.21,0.031594365,97874.33,60626126.83,0.403015188,1821,41.47,1843,777,88.93,1.428500056,0.012995452,1.620399952,0.156594992,1.250625253,1204.420044,11493.57031,20.61672592,708.9199829,5418.700195,9060.799805,2556.041992,2305.75,31.81999969,12.29084015,264.52948,7222,51,478641,7.43499802,48.12118635,211483.5531,11.2234534,0.022673464,1777774.482,13820,53695.5557
2/9/11,8.21,8.71,8.23,8.64,0.056685776,141975.28,61050573.32,0.441766648,1875.25,42.5,1873,785,86.45,1.425500035,0.013008975,1.621500015,0.156504318,1.281394243,1173.969971,11240.25977,20.09129333,683.3599854,5292,8950.740234,2528.280029,2220.719971,33.91999817,11.95765209,260.7242432,6917,48,476920,9.958592526,44.70607925,127135.5555,14.31653111,0.017003218,1777774.482,13891,68883.5845
3/9/11,8.64,8.69,8.36,8.48,0.038714512,59247.47,62656143.21,0.395264896,1875.25,42.5,1873,785,86.45,1.425500035,0.013008975,1.621500015,0.156504318,1.281394243,1173.969971,11240.25977,20.09129333,683.3599854,5292,8950.740234,2528.280029,2220.719971,33.91999817,11.95765209,260.7242432,6325,51,377717,9.78976487,52.93537343,124327.2158,12.54905814,0.01769307,1777774.482,12731,61920.2628
4/9/11,8.48,8.49,7.85,8.18,0.078375469,160817.86,61848869.49,0.395264896,1875.25,42.5,1873,785,86.45,1.425500035,0.013008975,1.621500015,0.156504318,1.281394243,1173.969971,11240.25977,20.09129333,683.3599854,5292,8950.740234,2528.280029,2220.719971,33.91999817,11.95765209,260.7242432,6612,51,568608,8.20017332,78.21983593,109977.6106,11.13507975,0.038432242,1777774.482,14161,54219.54599
5/9/11,8.18,8.19,7.25,7.61,0.121912429,234672.8,61000078.15,0.356513435,1895,42.71,1872,763,86.45,1.425500035,0.013008975,1.621500015,0.156504318,1.281394243,1173.969971,11240.25977,20.09129333,683.3599854,5102.600098,8784.459961,2478.739014,2107.27002,33.91999817,11.95765209,260.7242432,7281,45,682371,8.962391018,60.68713326,296955.3608,13.60954192,0.019825911,1777774.482,15971,65255.169
6/9/11,7.61,7.66,6.12,6.86,0.224449887,555289.16,55222838.7,0.41076548,1895,41.85,1866,761,85.99,1.40989995,0.013019139,1.609799981,0.15638195,1.178272724,1165.23999,11139.2998,19.31649399,680.8699951,5156.799805,8590.570313,2470.523926,2080.100098,37,12.19829082,259.402832,7705,45,645989,7.459366357,49.064034,680394.3789,13.25604733,0.021598002,1777774.482,15194,57474.41778
7/9/11,6.86,7.6,6.53,7.19,0.151741304,348836.44,54860615.79,0.457267232,1810,40.98,1822,747,89.34,1.403599977,0.012953368,1.598200083,0.156328157,1.166316748,1198.619995,11414.86035,20.98186302,709.4699707,5318.600098,8763.410156,2516.090088,2151.159912,33.38000107,13.18859291,265.2895508,7178,49,976725,7.789721271,61.58511316,413541.1551,12.99092638,0.020129853,1777774.482,14446,55914.61928
8/9/11,7.19,7.2,6.51,6.53,0.10074157,216888.79,52855548.55,0.472767816,1855,42.14,1848,762,89.05,1.404399991,0.012924906,1.596699834,0.156521469,1.157809496,1185.900024,11295.80957,20.60782242,694.9199829,5340.399902,8793.120117,2498.943115,2163.399902,34.31999969,13.12380505,265.7515564,6481,48,453856,7.058875615,36.2208298,182464.8717,11.04670611,0.02107058,1777774.482,13362,45748.57286
9/9/11,6.53,6.58,4.18,5.03,0.453723499,1154613.99,50193897,0.480518108,1851.5,41.4,1842,748,87.24,1.38169992,0.012896569,1.594699979,0.15644066,1.13700974,1154.22998,10992.12988,19.82411957,673.960022,5214.700195,8737.660156,2497.75293,2073.669922,38.52000046,12.8461504,260.7292175,7266,42,887507,6.692620424,51.34981466,1401208.868,12.37231084,0.025781706,1777774.482,13930,48628.58
10/9/11,5.03,5.49,4.63,4.77,0.170371387,223562.81,44950718.13,0.480518108,1851.5,41.4,1842,748,87.24,1.38169992,0.012896569,1.594699979,0.15644066,1.13700974,1154.22998,10992.12988,19.82411957,673.960022,5214.700195,8737.660156,2497.75293,2073.669922,38.52000046,12.8461504,260.7292175,6453,40,461676,6.884367364,36.59395127,490142.6879,12.63743178,0.021730643,1777774.482,13186,44424.8226
